,ctname,prop.elder,Population,density,Latitude,pergdp,Meantem2020,fulldate,confirmed
3395,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/2,0
3396,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/3,0
3397,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/4,0
3398,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/5,0
3399,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/6,0
3400,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/7,0
3401,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/8,1
3402,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/9,1
3403,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/10,1
3404,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/11,1
3405,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/12,4
3406,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/13,5
3407,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/14,5
3408,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/15,5
3409,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/16,7
3410,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/17,9
3411,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/18,9
3412,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/19,10
3413,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/20,12
3414,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/21,26
3415,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/22,26
3416,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/23,35
3417,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/24,47
3418,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/25,65
3419,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/26,78
3420,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/27,98
3421,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/28,135
3422,New York-Ulster,0.197806259,178599,59.06578055,41.947232,35124.04476,-4.722222222,2020/3/29,186
3423,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/1,0
3424,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/2,0
3425,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/3,1
3426,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/4,10
3427,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/5,18
3428,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/6,19
3429,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/7,57
3430,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/8,83
3431,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/9,98
3432,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/10,108
3433,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/11,121
3434,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/12,148
3435,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/13,158
3436,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/14,178
3437,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/15,196
3438,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/16,220
3439,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/17,380
3440,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/18,538
3441,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/19,798
3442,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/20,1091
3443,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/21,1385
3444,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/22,1873
3445,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/23,2894
3446,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/24,3891
3447,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/25,4691
3448,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/26,5944
3449,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/27,7187
3450,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/28,7875
3451,New York-Westchester,0.170531163,967612,747.1204188,41.15277,75869.96256,-2.111111111,2020/3/29,8519
3452,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/1,0
3453,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/2,0
3454,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/3,0
3455,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/4,0
3456,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/5,0
3457,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/6,1
3458,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/7,1
3459,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/8,1
3460,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/9,1
3461,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/10,1
3462,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/11,1
3463,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/12,1
3464,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/13,1
3465,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/14,1
3466,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/15,1
3467,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/16,1
3468,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/17,1
3469,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/18,3
3470,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/19,3
3471,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/20,3
3472,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/21,3
3473,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/22,3
3474,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/23,3
3475,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/24,3
3476,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/25,6
3477,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/26,9
3478,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/27,11
3479,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/28,12
3480,North Carolina-Chatham,0.244151547,73139,40.50672846,35.704994,18590.38539,5.666666667,2020/3/29,13
3481,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/1,0
3482,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/2,0
3483,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/3,0
3484,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/4,0
3485,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/5,0
3486,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/6,0
3487,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/7,0
3488,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/8,0
3489,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/9,0
3490,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/10,0
3491,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/11,2
3492,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/12,2
3493,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/13,2
3494,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/14,2
3495,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/15,2
3496,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/16,2
3497,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/17,2
3498,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/18,2
3499,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/19,7
3500,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/20,7
3501,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/21,8
3502,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/22,12
3503,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/23,12
3504,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/24,12
3505,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/25,17
3506,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/26,17
3507,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/27,24
3508,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/28,33
3509,North Carolina-Forsyth,0.159897547,379099,357.6594192,36.131667,56609.0009,4.333333333,2020/3/29,35
3510,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/1,0
3511,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/2,0
3512,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/3,0
3513,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/4,0
3514,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/5,0
3515,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/6,0
3516,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/7,0
3517,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/8,0
3518,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/9,0
3519,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/10,0
3520,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/11,1
3521,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/12,1
3522,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/13,1
3523,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/14,2
3524,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/15,2
3525,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/16,2
3526,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/17,2
3527,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/18,2
3528,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/19,2
3529,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/20,2
3530,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/21,3
3531,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/22,3
3532,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/23,3
3533,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/24,4
3534,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/25,8
3535,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/26,9
3536,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/27,9
3537,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/28,9
3538,North Carolina-Johnston,0.133163932,202675,101.603611,35.513405,21835.96463,6.277777778,2020/3/29,10
3539,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/1,0
3540,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/2,0
3541,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/3,0
3542,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/4,0
3543,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/5,0
3544,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/6,0
3545,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/7,0
3546,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/8,0
3547,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/9,0
3548,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/10,0
3549,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/11,2
3550,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/12,2
3551,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/13,2
3552,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/14,4
3553,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/15,4
3554,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/16,7
3555,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/17,7
3556,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/18,11
3557,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/19,28
3558,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/20,28
3559,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/21,41
3560,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/22,66
3561,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/23,79
3562,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/24,104
3563,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/25,170
3564,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/26,204
3565,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/27,259
3566,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/28,299
3567,North Carolina-Mecklenburg,0.112029334,1093901,785.3143787,35.246862,87933.06831,6,2020/3/29,336
3568,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/1,0
3569,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/2,0
3570,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/3,0
3571,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/4,0
3572,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/5,0
3573,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/6,0
3574,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/7,0
3575,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/8,0
3576,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/9,0
3577,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/10,0
3578,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/11,1
3579,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/12,1
3580,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/13,1
3581,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/14,1
3582,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/15,1
3583,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/16,1
3584,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/17,1
3585,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/18,1
3586,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/19,1
3587,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/20,1
3588,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/21,1
3589,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/22,1
3590,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/23,1
3591,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/24,3
3592,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/25,4
3593,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/26,4
3594,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/27,4
3595,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/28,4
3596,North Carolina-Onslow,0.092400459,197683,84.36176107,34.76346,41203.51827,7.666666667,2020/3/29,4
3597,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/1,0
3598,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/2,0
3599,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/3,1
3600,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/4,1
3601,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/5,1
3602,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/6,1
3603,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/7,1
3604,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/8,1
3605,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/9,6
3606,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/10,7
3607,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/11,8
3608,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/12,8
3609,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/13,8
3610,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/14,14
3611,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/15,14
3612,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/16,15
3613,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/17,15
3614,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/18,17
3615,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/19,23
3616,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/20,23
3617,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/21,33
3618,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/22,40
3619,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/23,46
3620,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/24,54
3621,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/25,84
3622,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/26,105
3623,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/27,123
3624,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/28,133
3625,North Carolina-Wake,0.116163526,1092305,500.6917517,35.789846,63230.32558,5.611111111,2020/3/29,146
3626,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/1,0
3627,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/2,0
3628,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/3,0
3629,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/4,0
3630,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/5,0
3631,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/6,0
3632,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/7,0
3633,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/8,0
3634,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/9,3
3635,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/10,3
3636,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/11,3
3637,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/12,3
3638,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/13,6
3639,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/14,11
3640,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/15,14
3641,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/16,24
3642,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/17,31
3643,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/18,38
3644,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/19,53
3645,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/20,69
3646,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/21,92
3647,Ohio-Cuyahoga,0.181679245,1243857,382.8422286,41.760392,71831.99522,-2.777777778,2020/3/22,125
