"","ctname","prop.elder","Population","density","Latitude","pergdp","Meantem2020","fulldate","confirmed","pc1","pc2","pc3","pc4"
"253","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-21,25,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"254","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-22,35,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"255","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-23,36,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"256","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-24,37,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"257","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-25,46,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"258","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-26,53,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"259","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-27,60,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"260","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-28,68,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"261","Florida-Alachua",0.140156174,269956,107.2226208,29.67574,46265.39624,13.94444444,2020-03-29,72,"-0.640306245025509","-0.757085582854684","0.0264976116299864","0.370430736860822"
"262","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-01,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"263","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-02,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"264","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-03,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"265","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-04,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"266","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-05,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"267","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-06,0,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"268","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-07,2,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"269","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-08,2,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"270","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-09,4,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"271","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-10,4,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"272","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-11,7,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"273","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-12,11,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"274","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-13,20,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"275","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-14,36,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"276","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-15,36,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"277","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-16,39,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"278","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-17,55,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"279","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-18,80,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"280","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-19,96,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"281","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-20,151,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"282","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-21,164,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"283","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-22,217,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"284","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-23,263,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"285","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-24,311,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"286","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-25,412,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"287","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-26,505,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"288","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-27,631,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"289","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-28,820,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"290","Florida-Broward",0.166206964,1951260,569.9544685,26.19352,49608.73637,18.94444444,2020-03-29,1012,"-0.531445891871345","-0.754328266116165","0.0315471325995367","0.358742556091961"
"291","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-01,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"292","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-02,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"293","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-03,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"294","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-04,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"295","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-05,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"296","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-06,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"297","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-07,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"298","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-08,0,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"299","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-09,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"300","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-10,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"301","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-11,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"302","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-12,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"303","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-13,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"304","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-14,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"305","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-15,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"306","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-16,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"307","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-17,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"308","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-18,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"309","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-19,1,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"310","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-20,2,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"311","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-21,2,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"312","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-22,2,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"313","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-23,3,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"314","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-24,3,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"315","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-25,3,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"316","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-26,4,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"317","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-27,8,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"318","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-28,16,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"319","Florida-Charlotte",0.402134077,184998,84.98013936,26.868826,24724.23906,17.55555556,2020-03-29,16,"-0.440797641983379","-0.75833531843189","0.0466795847019996","0.540546384285235"
"320","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-01,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"321","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-02,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"322","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-03,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"323","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-04,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"324","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-05,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"325","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-06,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"326","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-07,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"327","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-08,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"328","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-09,0,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"329","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-10,1,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"330","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-11,1,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"331","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-12,1,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"332","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-13,1,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"333","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-14,1,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"334","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-15,3,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"335","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-16,3,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"336","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-17,4,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"337","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-18,4,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"338","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-19,4,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"339","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-20,5,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"340","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-21,6,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"341","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-22,7,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"342","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-23,8,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"343","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-24,10,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"344","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-25,16,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"345","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-26,20,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"346","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-27,22,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"347","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-28,26,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"348","Florida-Clay",0.157836277,216072,131.5422551,29.987116,20563.2423,13.66666667,2020-03-29,35,"-0.61690571029956","-0.757571650101216","0.0292971026610443","0.462808693398497"
"349","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-01,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"350","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-02,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"351","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-03,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"352","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-04,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"353","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-05,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"354","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-06,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"355","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-07,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"356","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-08,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"357","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-09,0,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"358","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-10,3,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"359","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-11,3,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"360","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-12,3,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"361","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-13,3,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"362","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-14,5,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"363","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-15,5,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"364","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-16,6,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"365","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-17,7,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"366","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-18,13,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"367","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-19,18,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"368","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-20,27,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"369","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-21,28,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"370","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-22,33,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"371","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-23,39,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"372","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-24,41,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"373","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-25,57,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"374","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-26,67,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"375","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-27,85,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"376","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-28,95,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"377","Florida-Collier",0.32216345,378488,64.4731288,26.118713,40946.26424,18.61111111,2020-03-29,111,"-0.53335832628832","-0.759307065440092","0.0392921799080806","0.792627507345015"
"378","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-01,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"379","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-02,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"380","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-03,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"381","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-04,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"382","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-05,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"383","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-06,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"384","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-07,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"385","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-08,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"386","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-09,0,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"387","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-10,1,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"388","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-11,1,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"389","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-12,1,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"390","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-13,1,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"391","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-14,4,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"392","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-15,4,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"393","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-16,5,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"394","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-17,10,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"395","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-18,14,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"396","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-19,15,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"397","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-20,15,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"398","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-21,25,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"399","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-22,39,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"400","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-23,50,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"401","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-24,50,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"402","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-25,60,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"403","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-26,82,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"404","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-27,99,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"405","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-28,120,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"406","Florida-Duval",0.140481656,950181,402.6244546,30.335245,61650.74784,13.16666667,2020-03-29,142,"-0.707481711880371","-0.755690238919553","0.0184611663448805","0.105243106313429"
"407","Florida-Hillsborough",0.142888659,1436888,449.0020773,27.90659,54316.01774,16.27777778,2020-03-01,0,"-0.690518798580533","3.62886717030249","0.560085065535089","0.139189693281592"
