"","ctname","prop.elder","Population","density","Latitude","pergdp","Meantem2020","fulldate","confirmed","pc1","pc2"
"697","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-01,1,"-0.235517618082135","0.33461882732832"
"698","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-02,2,"-0.235517618082135","0.33461882732832"
"699","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-03,2,"-0.235517618082135","0.33461882732832"
"700","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-04,2,"-0.235517618082135","0.33461882732832"
"701","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-05,2,"-0.235517618082135","0.33461882732832"
"702","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-06,2,"-0.235517618082135","0.33461882732832"
"703","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-07,3,"-0.235517618082135","0.33461882732832"
"704","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-08,8,"-0.235517618082135","0.33461882732832"
"705","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-09,8,"-0.235517618082135","0.33461882732832"
"706","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-10,8,"-0.235517618082135","0.33461882732832"
"707","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-11,8,"-0.235517618082135","0.33461882732832"
"708","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-12,10,"-0.235517618082135","0.33461882732832"
"709","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-13,10,"-0.235517618082135","0.33461882732832"
"710","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-14,13,"-0.235517618082135","0.33461882732832"
"711","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-15,13,"-0.235517618082135","0.33461882732832"
"712","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-16,14,"-0.235517618082135","0.33461882732832"
"713","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-17,21,"-0.235517618082135","0.33461882732832"
"714","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-18,23,"-0.235517618082135","0.33461882732832"
"715","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-19,25,"-0.235517618082135","0.33461882732832"
"716","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-20,31,"-0.235517618082135","0.33461882732832"
"717","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-21,42,"-0.235517618082135","0.33461882732832"
"718","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-22,55,"-0.235517618082135","0.33461882732832"
"719","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-23,69,"-0.235517618082135","0.33461882732832"
"720","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-24,76,"-0.235517618082135","0.33461882732832"
"721","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-25,96,"-0.235517618082135","0.33461882732832"
"722","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-26,104,"-0.235517618082135","0.33461882732832"
"723","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-27,122,"-0.235517618082135","0.33461882732832"
"724","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-28,140,"-0.235517618082135","0.33461882732832"
"725","Oregon-Washington",0.13429592,597695,319.7542282,45.553542,79026.50301,4.611111111,2020-03-29,154,"-0.235517618082135","0.33461882732832"
"726","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-01,1,"-0.28745801033685","0.314423881122619"
"727","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-02,2,"-0.28745801033685","0.314423881122619"
"728","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-03,2,"-0.28745801033685","0.314423881122619"
"729","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-04,2,"-0.28745801033685","0.314423881122619"
"730","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-05,2,"-0.28745801033685","0.314423881122619"
"731","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-06,2,"-0.28745801033685","0.314423881122619"
"732","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-07,3,"-0.28745801033685","0.314423881122619"
"733","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-08,3,"-0.28745801033685","0.314423881122619"
"734","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-09,3,"-0.28745801033685","0.314423881122619"
"735","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-10,3,"-0.28745801033685","0.314423881122619"
"736","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-11,3,"-0.28745801033685","0.314423881122619"
"737","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-12,3,"-0.28745801033685","0.314423881122619"
"738","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-13,4,"-0.28745801033685","0.314423881122619"
"739","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-14,4,"-0.28745801033685","0.314423881122619"
"740","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-15,4,"-0.28745801033685","0.314423881122619"
"741","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-16,4,"-0.28745801033685","0.314423881122619"
"742","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-17,4,"-0.28745801033685","0.314423881122619"
"743","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-18,4,"-0.28745801033685","0.314423881122619"
"744","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-19,4,"-0.28745801033685","0.314423881122619"
"745","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-20,4,"-0.28745801033685","0.314423881122619"
"746","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-21,4,"-0.28745801033685","0.314423881122619"
"747","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-22,4,"-0.28745801033685","0.314423881122619"
"748","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-23,4,"-0.28745801033685","0.314423881122619"
"749","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-24,4,"-0.28745801033685","0.314423881122619"
"750","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-25,52,"-0.28745801033685","0.314423881122619"
"751","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-26,91,"-0.28745801033685","0.314423881122619"
"752","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-27,91,"-0.28745801033685","0.314423881122619"
"753","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-28,156,"-0.28745801033685","0.314423881122619"
"754","Rhode Island-Providence",0.152836732,636084,566.257511,41.870488,50726.05493,-2.777777778,2020-03-29,156,"-0.28745801033685","0.314423881122619"
"755","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-01,9,"1.32401794280332","2.28375626857511"
"756","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-02,14,"1.32401794280332","2.28375626857511"
"757","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-03,21,"1.32401794280332","2.28375626857511"
"758","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-04,31,"1.32401794280332","2.28375626857511"
"759","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-05,51,"1.32401794280332","2.28375626857511"
"760","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-06,58,"1.32401794280332","2.28375626857511"
"761","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-07,71,"1.32401794280332","2.28375626857511"
"762","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-08,83,"1.32401794280332","2.28375626857511"
"763","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-09,116,"1.32401794280332","2.28375626857511"
"764","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-10,190,"1.32401794280332","2.28375626857511"
"765","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-11,234,"1.32401794280332","2.28375626857511"
"766","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-12,270,"1.32401794280332","2.28375626857511"
"767","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-13,328,"1.32401794280332","2.28375626857511"
"768","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-14,387,"1.32401794280332","2.28375626857511"
"769","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-15,420,"1.32401794280332","2.28375626857511"
"770","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-16,488,"1.32401794280332","2.28375626857511"
"771","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-17,562,"1.32401794280332","2.28375626857511"
"772","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-18,562,"1.32401794280332","2.28375626857511"
"773","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-19,693,"1.32401794280332","2.28375626857511"
"774","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-20,793,"1.32401794280332","2.28375626857511"
"775","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-21,934,"1.32401794280332","2.28375626857511"
"776","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-22,1040,"1.32401794280332","2.28375626857511"
"777","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-23,1170,"1.32401794280332","2.28375626857511"
"778","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-24,1277,"1.32401794280332","2.28375626857511"
"779","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-25,1359,"1.32401794280332","2.28375626857511"
"780","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-26,1577,"1.32401794280332","2.28375626857511"
"781","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-27,1828,"1.32401794280332","2.28375626857511"
"782","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-28,2077,"1.32401794280332","2.28375626857511"
"783","Washington-King",0.132148885,2233163,377.0497894,47.493554,123013.3044,2.722222222,2020-03-29,2161,"1.32401794280332","2.28375626857511"
"784","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-01,2,"0.673564855143875","2.20885727223307"
"785","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-02,4,"0.673564855143875","2.20885727223307"
"786","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-03,6,"0.673564855143875","2.20885727223307"
"787","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-04,8,"0.673564855143875","2.20885727223307"
"788","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-05,18,"0.673564855143875","2.20885727223307"
"789","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-06,19,"0.673564855143875","2.20885727223307"
"790","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-07,27,"0.673564855143875","2.20885727223307"
"791","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-08,31,"0.673564855143875","2.20885727223307"
"792","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-09,37,"0.673564855143875","2.20885727223307"
"793","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-10,54,"0.673564855143875","2.20885727223307"
"794","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-11,68,"0.673564855143875","2.20885727223307"
"795","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-12,108,"0.673564855143875","2.20885727223307"
"796","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-13,133,"0.673564855143875","2.20885727223307"
"797","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-14,154,"0.673564855143875","2.20885727223307"
"798","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-15,176,"0.673564855143875","2.20885727223307"
"799","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-16,200,"0.673564855143875","2.20885727223307"
"800","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-17,254,"0.673564855143875","2.20885727223307"
"801","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-18,310,"0.673564855143875","2.20885727223307"
"802","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-19,348,"0.673564855143875","2.20885727223307"
"803","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-20,385,"0.673564855143875","2.20885727223307"
"804","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-21,447,"0.673564855143875","2.20885727223307"
"805","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-22,480,"0.673564855143875","2.20885727223307"
"806","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-23,519,"0.673564855143875","2.20885727223307"
"807","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-24,614,"0.673564855143875","2.20885727223307"
"808","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-25,634,"0.673564855143875","2.20885727223307"
"809","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-26,778,"0.673564855143875","2.20885727223307"
"810","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-27,913,"0.673564855143875","2.20885727223307"
"811","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-28,913,"0.673564855143875","2.20885727223307"
"812","Washington-Snohomish",0.134701025,814901,144.519451,48.054913,47452.63921,2.055555556,2020-03-29,1068,"0.673564855143875","2.20885727223307"
